# K photoionisation cross section
# Alan Heays 2020-09-10
# Reference: sandner1981,zatsarinny2010
# wavelength: Wavelength (nm)
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  81.0000000       1.54032e-19       1.54032e-19
  81.1000000       1.54206e-19       1.54206e-19
  81.2000000       1.54381e-19       1.54381e-19
  81.3000000       1.54555e-19       1.54555e-19
  81.4000000       1.54729e-19       1.54729e-19
  81.5000000       1.54904e-19       1.54904e-19
  81.6000000       1.55078e-19       1.55078e-19
  81.7000000       1.55252e-19       1.55252e-19
  81.8000000       1.55427e-19       1.55427e-19
  81.9000000       1.55601e-19       1.55601e-19
  82.0000000       1.55775e-19       1.55775e-19
  82.1000000       1.55949e-19       1.55949e-19
  82.2000000       1.56124e-19       1.56124e-19
  82.3000000       1.56298e-19       1.56298e-19
  82.4000000       1.56472e-19       1.56472e-19
  82.5000000       1.56647e-19       1.56647e-19
  82.6000000       1.56821e-19       1.56821e-19
  82.7000000       1.56995e-19       1.56995e-19
  82.8000000       1.57170e-19       1.57170e-19
  82.9000000       1.57344e-19       1.57344e-19
  83.0000000       1.57518e-19       1.57518e-19
  83.1000000       1.57692e-19       1.57692e-19
  83.2000000       1.57867e-19       1.57867e-19
  83.3000000       1.58041e-19       1.58041e-19
  83.4000000       1.58215e-19       1.58215e-19
  83.5000000       1.58390e-19       1.58390e-19
  83.6000000       1.58564e-19       1.58564e-19
  83.7000000       1.58738e-19       1.58738e-19
  83.8000000       1.58913e-19       1.58913e-19
  83.9000000       1.59087e-19       1.59087e-19
  84.0000000       1.59261e-19       1.59261e-19
  84.1000000       1.59435e-19       1.59435e-19
  84.2000000       1.59610e-19       1.59610e-19
  84.3000000       1.59784e-19       1.59784e-19
  84.4000000       1.59958e-19       1.59958e-19
  84.5000000       1.60133e-19       1.60133e-19
  84.6000000       1.60307e-19       1.60307e-19
  84.7000000       1.60481e-19       1.60481e-19
  84.8000000       1.60656e-19       1.60656e-19
  84.9000000       1.60830e-19       1.60830e-19
  85.0000000       1.61004e-19       1.61004e-19
  85.1000000       1.61178e-19       1.61178e-19
  85.2000000       1.61353e-19       1.61353e-19
  85.3000000       1.61527e-19       1.61527e-19
  85.4000000       1.61701e-19       1.61701e-19
  85.5000000       1.61876e-19       1.61876e-19
  85.6000000       1.62050e-19       1.62050e-19
  85.7000000       1.62224e-19       1.62224e-19
  85.8000000       1.62398e-19       1.62398e-19
  85.9000000       1.62573e-19       1.62573e-19
  86.0000000       1.62747e-19       1.62747e-19
  86.1000000       1.62921e-19       1.62921e-19
  86.2000000       1.63096e-19       1.63096e-19
  86.3000000       1.63270e-19       1.63270e-19
  86.4000000       1.63444e-19       1.63444e-19
  86.5000000       1.63619e-19       1.63619e-19
  86.6000000       1.63793e-19       1.63793e-19
  86.7000000       1.63967e-19       1.63967e-19
  86.8000000       1.64141e-19       1.64141e-19
  86.9000000       1.64316e-19       1.64316e-19
  87.0000000       1.64490e-19       1.64490e-19
  87.1000000       1.64664e-19       1.64664e-19
  87.2000000       1.64839e-19       1.64839e-19
  87.3000000       1.65013e-19       1.65013e-19
  87.4000000       1.65187e-19       1.65187e-19
  87.5000000       1.65362e-19       1.65362e-19
  87.6000000       1.65536e-19       1.65536e-19
  87.7000000       1.65710e-19       1.65710e-19
  87.8000000       1.65884e-19       1.65884e-19
  87.9000000       1.66059e-19       1.66059e-19
  88.0000000       1.66233e-19       1.66233e-19
  88.1000000       1.66407e-19       1.66407e-19
  88.2000000       1.66582e-19       1.66582e-19
  88.3000000       1.66756e-19       1.66756e-19
  88.4000000       1.66930e-19       1.66930e-19
  88.5000000       1.67105e-19       1.67105e-19
  88.6000000       1.67279e-19       1.67279e-19
  88.7000000       1.67453e-19       1.67453e-19
  88.8000000       1.67627e-19       1.67627e-19
  88.9000000       1.67802e-19       1.67802e-19
  89.0000000       1.67976e-19       1.67976e-19
  89.1000000       1.68150e-19       1.68150e-19
  89.2000000       1.68325e-19       1.68325e-19
  89.3000000       1.68499e-19       1.68499e-19
  89.4000000       1.68673e-19       1.68673e-19
  89.5000000       1.68847e-19       1.68847e-19
  89.6000000       1.69022e-19       1.69022e-19
  89.7000000       1.69196e-19       1.69196e-19
  89.8000000       1.69370e-19       1.69370e-19
  89.9000000       1.69545e-19       1.69545e-19
  90.0000000       1.69719e-19       1.69719e-19
  90.1000000       1.69893e-19       1.69893e-19
  90.2000000       1.70068e-19       1.70068e-19
  90.3000000       1.70242e-19       1.70242e-19
  90.4000000       1.70416e-19       1.70416e-19
  90.5000000       1.70590e-19       1.70590e-19
  90.6000000       1.70765e-19       1.70765e-19
  90.7000000       1.70939e-19       1.70939e-19
  90.8000000       1.71113e-19       1.71113e-19
  90.9000000       1.71288e-19       1.71288e-19
  91.0000000       1.71462e-19       1.71462e-19
  91.1000000       1.71636e-19       1.71636e-19
  91.2000000       1.71811e-19       1.71811e-19
  91.3000000       1.71985e-19       1.71985e-19
  91.4000000       1.72159e-19       1.72159e-19
  91.5000000       1.72333e-19       1.72333e-19
  91.6000000       1.72508e-19       1.72508e-19
  91.7000000       1.72682e-19       1.72682e-19
  91.8000000       1.72856e-19       1.72856e-19
  91.9000000       1.73031e-19       1.73031e-19
  92.0000000       1.73205e-19       1.73205e-19
  92.1000000       1.73379e-19       1.73379e-19
  92.2000000       1.73554e-19       1.73554e-19
  92.3000000       1.73728e-19       1.73728e-19
  92.4000000       1.73902e-19       1.73902e-19
  92.5000000       1.74076e-19       1.74076e-19
  92.6000000       1.74251e-19       1.74251e-19
  92.7000000       1.74425e-19       1.74425e-19
  92.8000000       1.74599e-19       1.74599e-19
  92.9000000       1.74774e-19       1.74774e-19
  93.0000000       1.74948e-19       1.74948e-19
  93.1000000       1.75122e-19       1.75122e-19
  93.2000000       1.75296e-19       1.75296e-19
  93.3000000       1.75471e-19       1.75471e-19
  93.4000000       1.75645e-19       1.75645e-19
  93.5000000       1.75819e-19       1.75819e-19
  93.6000000       1.75994e-19       1.75994e-19
  93.7000000       1.76168e-19       1.76168e-19
  93.8000000       1.76342e-19       1.76342e-19
  93.9000000       1.76517e-19       1.76517e-19
  94.0000000       1.76691e-19       1.76691e-19
  94.1000000       1.76865e-19       1.76865e-19
  94.2000000       1.77039e-19       1.77039e-19
  94.3000000       1.77214e-19       1.77214e-19
  94.4000000       1.77388e-19       1.77388e-19
  94.5000000       1.77562e-19       1.77562e-19
  94.6000000       1.77737e-19       1.77737e-19
  94.7000000       1.77911e-19       1.77911e-19
  94.8000000       1.78085e-19       1.78085e-19
  94.9000000       1.78260e-19       1.78260e-19
  95.0000000       1.78434e-19       1.78434e-19
  95.1000000       1.78608e-19       1.78608e-19
  95.2000000       1.78782e-19       1.78782e-19
  95.3000000       1.78957e-19       1.78957e-19
  95.4000000       1.79131e-19       1.79131e-19
  95.5000000       1.79305e-19       1.79305e-19
  95.6000000       1.79480e-19       1.79480e-19
  95.7000000       1.79654e-19       1.79654e-19
  95.8000000       1.79828e-19       1.79828e-19
  95.9000000       1.80003e-19       1.80003e-19
  96.0000000       1.80177e-19       1.80177e-19
  96.1000000       1.80351e-19       1.80351e-19
  96.2000000       1.80525e-19       1.80525e-19
  96.3000000       1.80700e-19       1.80700e-19
  96.4000000       1.80874e-19       1.80874e-19
  96.5000000       1.81048e-19       1.81048e-19
  96.6000000       1.81223e-19       1.81223e-19
  96.7000000       1.81397e-19       1.81397e-19
  96.8000000       1.81571e-19       1.81571e-19
  96.9000000       1.81745e-19       1.81745e-19
  97.0000000       1.81920e-19       1.81920e-19
  97.1000000       1.82094e-19       1.82094e-19
  97.2000000       1.82268e-19       1.82268e-19
  97.3000000       1.82443e-19       1.82443e-19
  97.4000000       1.82617e-19       1.82617e-19
  97.5000000       1.82791e-19       1.82791e-19
  97.6000000       1.82966e-19       1.82966e-19
  97.7000000       1.83140e-19       1.83140e-19
  97.8000000       1.83314e-19       1.83314e-19
  97.9000000       1.83488e-19       1.83488e-19
  98.0000000       1.83663e-19       1.83663e-19
  98.1000000       1.83837e-19       1.83837e-19
  98.2000000       1.84011e-19       1.84011e-19
  98.3000000       1.84186e-19       1.84186e-19
  98.4000000       1.84360e-19       1.84360e-19
  98.5000000       1.84534e-19       1.84534e-19
  98.6000000       1.84709e-19       1.84709e-19
  98.7000000       1.84883e-19       1.84883e-19
  98.8000000       1.85057e-19       1.85057e-19
  98.9000000       1.85231e-19       1.85231e-19
  99.0000000       1.85406e-19       1.85406e-19
  99.1000000       1.85580e-19       1.85580e-19
  99.2000000       1.85754e-19       1.85754e-19
  99.3000000       1.85929e-19       1.85929e-19
  99.4000000       1.86103e-19       1.86103e-19
  99.5000000       1.86277e-19       1.86277e-19
  99.6000000       1.86452e-19       1.86452e-19
  99.7000000       1.86626e-19       1.86626e-19
  99.8000000       1.86800e-19       1.86800e-19
  99.9000000       1.86974e-19       1.86974e-19
 100.0000000       1.87149e-19       1.87149e-19
 100.1000000       1.87323e-19       1.87323e-19
 100.2000000       1.87497e-19       1.87497e-19
 100.3000000       1.87672e-19       1.87672e-19
 100.4000000       1.87846e-19       1.87846e-19
 100.5000000       1.88020e-19       1.88020e-19
 100.6000000       1.88194e-19       1.88194e-19
 100.7000000       1.88369e-19       1.88369e-19
 100.8000000       1.88543e-19       1.88543e-19
 100.9000000       1.88717e-19       1.88717e-19
 101.0000000       1.88892e-19       1.88892e-19
 101.1000000       1.89066e-19       1.89066e-19
 101.2000000       1.89240e-19       1.89240e-19
 101.3000000       1.89415e-19       1.89415e-19
 101.4000000       1.89589e-19       1.89589e-19
 101.5000000       1.89763e-19       1.89763e-19
 101.6000000       1.89937e-19       1.89937e-19
 101.7000000       1.90112e-19       1.90112e-19
 101.8000000       1.90286e-19       1.90286e-19
 101.9000000       1.90460e-19       1.90460e-19
 102.0000000       1.90635e-19       1.90635e-19
 102.1000000       1.90809e-19       1.90809e-19
 102.2000000       1.90983e-19       1.90983e-19
 102.3000000       1.91158e-19       1.91158e-19
 102.4000000       1.91332e-19       1.91332e-19
 102.5000000       1.91506e-19       1.91506e-19
 102.6000000       1.91680e-19       1.91680e-19
 102.7000000       1.91855e-19       1.91855e-19
 102.8000000       1.92029e-19       1.92029e-19
 102.9000000       1.92203e-19       1.92203e-19
 103.0000000       1.92378e-19       1.92378e-19
 103.1000000       1.92552e-19       1.92552e-19
 103.2000000       1.92726e-19       1.92726e-19
 103.3000000       1.92901e-19       1.92901e-19
 103.4000000       1.93075e-19       1.93075e-19
 103.5000000       1.93249e-19       1.93249e-19
 103.6000000       1.93423e-19       1.93423e-19
 103.7000000       1.93598e-19       1.93598e-19
 103.8000000       1.93772e-19       1.93772e-19
 103.9000000       1.93946e-19       1.93946e-19
 104.0000000       1.94121e-19       1.94121e-19
 104.1000000       1.94295e-19       1.94295e-19
 104.2000000       1.94469e-19       1.94469e-19
 104.3000000       1.94643e-19       1.94643e-19
 104.4000000       1.94818e-19       1.94818e-19
 104.5000000       1.94992e-19       1.94992e-19
 104.6000000       1.95166e-19       1.95166e-19
 104.7000000       1.95341e-19       1.95341e-19
 104.8000000       1.95515e-19       1.95515e-19
 104.9000000       1.95689e-19       1.95689e-19
